,id,title,link,sources,date,coord
0,EONET_8146,Tropical Cyclone Alberto,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8146,https://www.nhc.noaa.gov/archive/2024/ALBERTO.shtml,2024-06-17,"[-93.2, 20.3]"
